hurst,theta,z_score,macd_z,rsi,dist_vwap,adx,vol_z,volatility,atr,hour,pnl,target
0.3257556969324026,39.73150505840477,2.4810718144467216,0.7810785643853364,51.900521285838686,-0.0075349159405693,0.0,0.4359696413831151,0.3733633465424604,0.330764285714289,11,4.386136561917908,1
-0.0715644563344382,209.9393040882048,2.0258607385413674,0.3516281092408784,59.90316901408522,-0.0056736519520463,0.0,-0.3624002610585737,0.3137143701771696,0.241499999999998,11,1.4073891859766263,1
-0.0680512528031525,211.3248504007587,2.0154276530711366,0.639666241005902,57.64197940883493,-0.0054606870198173,0.0,-0.5268918088297976,0.2945204151294366,0.2393142857142842,11,10.016860813787844,1
-0.0661460733072784,202.9899889030568,2.4816706695066566,1.090019432535348,59.77671250157701,-0.0048747152633624,0.0,1.3111501112712922,0.2936770364605593,0.2393142857142842,11,47.99672359564079,1
-0.059882498147487,198.101095866122,3.3107712543227397,1.9349682257281533,61.70889876306033,-0.0036614768674003,0.0,2.5373984449510356,0.2985060828716692,0.2407428571428564,12,38.95155649120602,1
-0.0430995171686988,132.82087363554706,3.109873823068687,2.7490382635675945,67.53414544112184,-0.0032451951571531,0.0,2.7747774064860096,0.2887967100284953,0.2303785714285717,12,55.58000945245681,1
-0.0172513330723796,98.9817444148437,2.7042161293394407,3.182736489509145,66.9236555095897,-0.0031736265622646,0.0,1.7321519165773605,0.2887691935100816,0.2246642857142851,12,56.14979011499486,1
0.0106747909613005,81.03648582519153,2.282777811104067,3.17686307974613,77.06799480294492,-0.0033942943115595,0.0,-0.7779513553363255,0.2854451796058355,0.2160928571428562,12,41.91059171638926,1
0.0403567763974674,68.98937948041261,3.0588451189367887,3.4522334659529177,86.821902163569,-0.0016718487982552,0.0,2.0435108210816626,0.2867044266900098,0.2189714285714278,12,10.960044531590484,1
0.0924401594536758,41.19922598718902,2.7984094822528713,3.6354058601199575,91.75646551724166,-0.0007324863284439,0.0,0.8977888142237385,0.2456206544081857,0.2200428571428554,12,13.296718582653,1
0.1465404484908948,21.90193802906297,2.1262392234603142,3.638103331935063,91.36893569010928,-0.0003034073430048,0.0,1.862554556364461,0.2226615858705875,0.2143285714285688,12,5.267368936766559,1
0.4705110634332647,0.1331775732859491,-123.74224243375069,2.226204057772642,74.41363437088958,0.001844255569607,0.0,-1.5961844442788815,0.2608583482322421,0.2156285714285632,12,6.373987740526843,1
0.4794188123874778,4.179414103128175,-2.0042314438213564,1.512601815100665,58.535879629629086,0.0009035922959215,0.0,-0.43684602902355596,0.2516597279324987,0.2033714285714256,12,10.164090840214612,1
0.465514637493612,3.819310944724622,-2.59125968108926,1.3564107856448666,63.633838033059945,0.0032713640741142,0.0,-1.5779676629289952,0.274385250443491,0.225764285714283,12,138.46472047308384,1
0.4614669801384515,1.2652609533171135,-15.366657309774139,1.2541284641783403,65.7874581139295,0.0026953118533024,0.0,-1.4282447176763315,0.2746164759357564,0.2236214285714279,12,145.98405361591904,1
0.4578903302411822,4.493673513726447,-2.9225103645041948,1.1178534784527638,56.90374211000909,0.0024042714779004,0.0,-0.8786305015716698,0.2732546366683573,0.2119071428571451,12,126.02393710199476,1
0.4533345263338491,5.98752615748094,-2.18891040383381,0.8095437698565496,56.092169972923166,0.0018242964357084,0.0,-0.5684930260413096,0.2786585739871061,0.2068571428571459,12,131.2884788536253,1
0.4503244086038431,2.658447945117463,-9.98015093991887,0.3351186642158099,66.20970729899967,0.004008111688887,0.0,-0.7626613942859409,0.2830774597069279,0.2213928571428616,12,137.9379814532058,1
0.4376141984837601,1.3058075210404694,-25.304559104048955,0.2423806765211485,59.58652884294752,0.0027735591976021,0.0,0.8089080024289796,0.2941551844803676,0.2310785714285746,12,143.86694046820185,1
0.4517728974417467,5.937159941853106,-3.5251624786506266,0.1733978609835879,50.67155067154984,0.0029950242749455,0.0,-0.6447899547844483,0.2802824349073356,0.2160785714285741,12,141.58353317876617,1
0.4438230735522732,4.294440029386056,-9.837960756822527,-0.0177820162977342,43.72151397054047,0.0020972706405553,0.0,0.06462201238060218,0.295136269984537,0.2170857142857179,12,129.38907010005323,1
0.43708688618504,10.124433491782176,-2.4651497576705244,-0.2746523340987478,49.66970537719582,0.0022579080267475,0.0,-0.03179296202924917,0.2924973543466143,0.2124000000000003,12,127.98101060230374,1
0.4439867134073539,12.610793725461154,-4.627148701690961,-0.7319608285782233,42.07803178290509,3.057328125634169e-05,0.0,2.2482491110819733,0.3032913274139911,0.2391857142857146,12,108.89692208031511,1
0.4444031869150125,18.583698247755223,-2.9062857548642604,-1.1562576096373152,38.84204883278918,-0.0011226128474797,0.0,1.5257417657377421,0.3088188584943818,0.2537857142857141,12,71.12391278205763,1
0.4788920670049742,18.128777639479267,-2.085472013401823,-1.7863282412501578,31.35028619686632,-0.0009018933609879,0.0,-0.030169349059529803,0.3124399536358225,0.2415214285714272,12,69.32375654853047,1
0.501507256214634,18.087274059876865,-2.2132194521115154,-1.9776200630455936,26.95444070200351,-0.0019509107566633,0.0,0.0701395453475983,0.3133284801091598,0.2504357142857145,12,36.695512853573575,1
0.5273878451265828,20.476240805594863,-2.212487765575677,-2.1401805204500777,28.26996374453863,-0.002567021593317,0.0,1.8511801834363302,0.3140713178562968,0.2443642857142874,12,42.47544038492066,1
0.3356903321455768,80.70100678684831,2.034759980399818,0.2928081357624731,56.26223859974904,0.0032162649897302,0.0,-1.5758009952312282,0.2495514691627541,0.1812928571428561,13,15.078787766655978,1
0.3333237581287773,77.58480081953785,2.399693942532605,0.4664892640074595,72.3879541808921,0.0037194730073797,0.0,1.4931299676371859,0.2418760979908682,0.1682357142857122,13,11.201513173310332,1
0.3302622972963927,69.20869956173817,2.313775202661448,0.6216736986895247,71.06270982443604,0.0038347179459878,0.0,0.665338111156305,0.2400887859306894,0.1625571428571411,13,14.718841081797564,1
0.3290817065555949,64.71072824058302,2.8157599524781607,0.8469640382648026,70.40986408015544,0.0045797474716367,0.0,2.2160932591084292,0.2339132582268755,0.1606142857142844,13,47.00916653192439,1
0.3303619049987056,55.67975009672768,2.838102420550665,1.0539989734008062,71.02454360954567,0.0048525970851213,0.0,1.1246228245642975,0.233275117536096,0.1638285714285692,13,51.84414867562191,1
0.3193184159885169,55.04183834821559,2.369562238661553,1.117388956439324,71.50005309578228,0.0043802974702591,0.0,-0.015712254447862832,0.2428110420925629,0.1640285714285718,13,22.58318496950983,1
0.0410431810984132,46.24764897146046,2.63990177014773,0.7302777482450129,62.89669142471269,0.0043397001531614,0.0,0.9843509543059846,0.2187260156480778,0.1520214285714303,13,23.699095461905927,1
0.0063997284871055,39.9814084257948,2.501265016853443,0.8536317921984421,61.41151685393298,0.0045803650839814,0.0,1.2090651736988625,0.2117632285857951,0.1598785714285721,13,50.86721723693586,1
-0.0215967668803486,37.36692520576098,2.39837305424362,0.9348160188865592,58.10141059855172,0.0045727074301769,0.0,-0.3956984871304749,0.2118301114105066,0.1577357142857149,13,50.92215253775839,1
